Timestamp,City,SignalStrength,CallDropRate,DataUsageMB,CustomerSatisfaction
2024-09-12 22:26:03,Los Angeles,1.62,0.01,4319,2.89
2024-09-16 05:18:03,Chicago,3.54,0.18,858,3.55
2024-09-14 02:46:03,Houston,4.41,0.13,3314,1.04
2024-09-11 16:37:03,Phoenix,2.15,0.06,2706,4.49
2024-09-13 01:18:03,New York,1.87,0.02,3416,4.09
2024-09-16 03:24:03,Los Angeles,2.16,0.05,1176,3.67
2024-09-12 02:05:03,Chicago,2.76,0.03,1276,1.5
2024-09-14 21:06:03,Houston,1.5,0.1,760,4.08
2024-09-15 12:40:03,Phoenix,3.62,0.04,4992,3.54
2024-09-14 15:29:03,New York,4.52,0.03,3747,2.95
2024-09-15 21:43:03,Los Angeles,1.9,0.04,2417,1.79
2024-09-16 06:36:03,Chicago,3.19,0.1,4184,1.3
2024-09-11 15:44:03,Houston,1.69,0.13,864,3.53
2024-09-15 15:14:03,Phoenix,1.68,0.08,4810,3.4
2024-09-11 23:48:03,New York,4.94,0.16,2825,4.76
2024-09-15 12:34:03,Los Angeles,3.77,0.01,1301,3.0
2024-09-13 07:36:03,Chicago,3.94,0.02,3769,3.04
2024-09-14 08:59:03,Houston,1.07,0.01,1683,4.47
2024-09-12 17:58:03,Phoenix,2.04,0.07,4321,4.38
2024-09-12 13:20:03,New York,3.7,0.05,4204,1.44
2024-09-12 21:32:03,Los Angeles,4.74,0.15,3452,4.61
2024-09-12 01:01:03,Chicago,2.09,0.15,4697,1.3
2024-09-14 01:06:03,Houston,4.56,0.03,3725,2.32
2024-09-14 11:47:03,Phoenix,1.6,0.14,2406,1.11
2024-09-13 17:40:03,New York,3.92,0.09,2623,3.35
2024-09-11 09:44:03,Los Angeles,4.53,0.03,1454,3.33
2024-09-12 03:00:03,Chicago,2.27,0.04,1475,1.79
2024-09-15 19:52:03,Houston,2.64,0.05,1063,3.83
2024-09-12 05:28:03,Phoenix,1.71,0.11,3411,4.43
2024-09-14 04:38:03,New York,4.61,0.17,3477,1.79
2024-09-11 21:17:03,Los Angeles,1.9,0.17,963,2.37
2024-09-14 06:08:03,Chicago,3.28,0.0,4248,4.65
2024-09-14 09:58:03,Houston,3.74,0.04,4162,4.08
2024-09-13 04:53:03,Phoenix,3.38,0.13,2289,4.95
2024-09-13 17:57:03,New York,4.37,0.02,1648,3.96
2024-09-12 06:24:03,Los Angeles,3.64,0.05,4577,3.08
2024-09-13 18:49:03,Chicago,1.23,0.15,3559,3.2
2024-09-14 10:43:03,Houston,4.99,0.04,3565,3.26
2024-09-15 02:04:03,Phoenix,3.97,0.07,4887,4.43
2024-09-14 14:31:03,New York,1.42,0.08,4252,2.34
2024-09-15 04:27:03,Los Angeles,4.42,0.01,4212,1.16
2024-09-15 04:28:03,Chicago,2.63,0.19,2697,4.66
2024-09-14 23:16:03,Houston,1.87,0.09,4232,4.09
2024-09-12 23:27:03,Phoenix,2.77,0.03,4599,1.71
2024-09-11 16:18:03,New York,3.62,0.09,4153,2.87
2024-09-15 16:43:03,Los Angeles,1.43,0.18,3832,1.71
2024-09-11 07:37:03,Chicago,3.24,0.04,1970,3.53
2024-09-11 21:10:03,Houston,2.06,0.11,1090,2.43
2024-09-15 00:22:03,Phoenix,3.5,0.11,3258,4.28
2024-09-14 00:10:03,New York,2.87,0.11,2155,3.72
2024-09-11 21:43:03,Los Angeles,2.81,0.09,2802,4.04
2024-09-13 07:20:03,Chicago,3.26,0.17,938,2.5
2024-09-14 21:38:03,Houston,4.81,0.15,2928,2.56
2024-09-15 15:19:03,Phoenix,1.58,0.17,1582,3.94
2024-09-15 12:26:03,New York,2.21,0.08,4760,1.52
2024-09-11 09:02:03,Los Angeles,4.34,0.14,3871,2.01
2024-09-14 06:07:03,Chicago,1.26,0.0,4946,4.82
2024-09-12 20:54:03,Houston,3.47,0.01,1407,4.56
2024-09-12 03:21:03,Phoenix,2.01,0.05,1469,1.7
2024-09-15 23:52:03,New York,1.81,0.18,741,4.75
2024-09-15 22:48:03,Los Angeles,3.42,0.19,3322,3.22
2024-09-11 20:45:03,Chicago,2.25,0.11,1720,1.15
2024-09-16 00:55:03,Houston,3.76,0.04,761,3.38
2024-09-14 06:14:03,Phoenix,3.79,0.04,1847,2.36
2024-09-11 22:07:03,New York,1.6,0.04,4165,2.32
2024-09-12 22:18:03,Los Angeles,2.54,0.16,959,2.62
2024-09-12 05:08:03,Chicago,1.17,0.19,1135,2.88
2024-09-15 08:59:03,Houston,4.55,0.07,3931,2.88
2024-09-13 05:28:03,Phoenix,4.77,0.12,1852,3.5
2024-09-13 02:33:03,New York,1.13,0.13,1894,4.37
2024-09-16 04:07:03,Los Angeles,2.74,0.06,3726,3.93
2024-09-13 02:03:03,Chicago,2.84,0.05,1489,1.55
2024-09-15 06:46:03,Houston,3.35,0.04,2385,2.97
2024-09-12 00:25:03,Phoenix,3.69,0.03,3775,3.3
2024-09-13 22:44:03,New York,3.39,0.01,3529,4.58
2024-09-12 15:45:03,Los Angeles,2.25,0.05,920,1.62
2024-09-15 09:44:03,Chicago,4.84,0.05,2295,2.68
2024-09-15 21:21:03,Houston,2.29,0.06,2272,1.15
2024-09-14 00:14:03,Phoenix,3.6,0.12,1525,4.63
2024-09-14 15:31:03,New York,4.8,0.11,4448,3.94
2024-09-14 06:09:03,Los Angeles,1.44,0.11,1436,1.44
2024-09-15 14:08:03,Chicago,1.7,0.13,1738,4.47
2024-09-15 10:54:03,Houston,1.56,0.11,3677,1.17
2024-09-12 00:52:03,Phoenix,2.11,0.07,1638,4.99
2024-09-12 00:51:03,New York,4.8,0.18,1295,2.7
2024-09-12 00:21:03,Los Angeles,4.29,0.17,2068,3.08
2024-09-13 15:49:03,Chicago,1.24,0.16,1464,1.4
2024-09-13 16:14:03,Houston,1.82,0.07,541,2.76
2024-09-15 10:47:03,Phoenix,1.49,0.1,2562,3.65
2024-09-12 03:18:03,New York,4.31,0.18,3670,2.43
2024-09-14 13:15:03,Los Angeles,3.34,0.1,589,3.26
2024-09-15 13:38:03,Chicago,2.18,0.1,752,2.43
2024-09-14 01:41:03,Houston,4.5,0.13,2215,5.0
2024-09-13 06:54:03,Phoenix,3.77,0.12,1376,4.08
2024-09-11 16:51:03,New York,3.52,0.2,4414,4.08
2024-09-13 03:38:03,Los Angeles,4.09,0.18,4072,2.9
2024-09-14 18:09:03,Chicago,3.84,0.15,3464,2.47
2024-09-14 06:57:03,Houston,1.75,0.02,1029,3.78
2024-09-12 20:41:03,Phoenix,1.35,0.12,3968,1.53
2024-09-14 19:05:03,New York,2.14,0.16,4775,3.13
2024-09-12 06:25:03,Los Angeles,4.36,0.12,1949,3.19
2024-09-16 05:00:03,Chicago,2.92,0.12,1371,2.71
2024-09-12 16:06:03,Houston,1.13,0.16,4066,3.24
2024-09-14 08:03:03,Phoenix,1.62,0.19,1243,2.41
2024-09-11 20:30:03,New York,1.43,0.16,1386,2.19
2024-09-13 13:08:03,Los Angeles,4.94,0.06,1215,1.75
2024-09-12 23:21:03,Chicago,3.29,0.07,3802,3.63
2024-09-11 16:34:03,Houston,3.78,0.08,4073,2.97
2024-09-11 19:08:03,Phoenix,1.38,0.17,3535,4.8
2024-09-12 11:55:03,New York,1.11,0.02,1487,2.63
2024-09-12 02:41:03,Los Angeles,4.26,0.0,3726,3.89
2024-09-15 07:28:03,Chicago,4.49,0.14,3183,4.87
2024-09-15 07:14:03,Houston,3.69,0.14,2059,4.97
2024-09-12 01:10:03,Phoenix,4.77,0.08,2563,4.09
2024-09-11 11:15:03,New York,1.25,0.03,1073,2.51
2024-09-15 20:50:03,Los Angeles,1.33,0.17,698,2.6
2024-09-13 13:50:03,Chicago,3.79,0.19,702,2.45
2024-09-11 13:21:03,Houston,2.98,0.14,3716,3.31
2024-09-11 17:45:03,Phoenix,1.76,0.06,3627,2.8
2024-09-16 05:19:03,New York,3.2,0.09,1652,4.65
2024-09-15 02:34:03,Los Angeles,1.9,0.03,4479,3.3
2024-09-13 20:17:03,Chicago,4.36,0.14,3394,3.82
2024-09-13 10:20:03,Houston,3.46,0.13,2094,2.82
2024-09-11 10:57:03,Phoenix,1.84,0.13,2209,4.88
2024-09-15 14:42:03,New York,2.67,0.07,4794,4.7
2024-09-12 09:53:03,Los Angeles,2.65,0.15,2903,3.2
2024-09-14 11:46:03,Chicago,1.23,0.12,4969,4.25
2024-09-13 20:55:03,Houston,2.13,0.01,3543,2.17
2024-09-12 10:19:03,Phoenix,3.37,0.19,2834,4.05
2024-09-13 06:43:03,New York,3.53,0.14,4376,4.29
2024-09-13 00:19:03,Los Angeles,4.64,0.01,1056,2.91
2024-09-15 21:47:03,Chicago,3.63,0.15,4024,4.52
2024-09-11 20:05:03,Houston,1.22,0.18,3933,1.77
2024-09-13 00:11:03,Phoenix,1.68,0.15,910,4.19
2024-09-11 15:22:03,New York,4.24,0.09,1434,4.4
2024-09-16 04:31:03,Los Angeles,1.8,0.15,3941,3.62
2024-09-15 01:45:03,Chicago,2.63,0.14,2509,2.7
2024-09-12 07:29:03,Houston,1.3,0.12,2643,3.2
2024-09-11 18:30:03,Phoenix,2.53,0.19,2464,3.03
2024-09-12 10:05:03,New York,4.91,0.01,3836,1.34
2024-09-13 10:00:03,Los Angeles,4.35,0.14,1577,2.0
2024-09-13 16:20:03,Chicago,2.48,0.11,1765,3.86
2024-09-12 03:40:03,Houston,2.16,0.04,2468,3.82
2024-09-12 07:53:03,Phoenix,4.54,0.08,1538,3.76
2024-09-11 17:40:03,New York,1.75,0.17,2871,1.55
2024-09-14 01:26:03,Los Angeles,1.26,0.03,4104,2.81
2024-09-15 10:24:03,Chicago,3.82,0.18,1620,3.82
2024-09-12 23:09:03,Houston,1.71,0.18,3039,1.92
2024-09-15 20:43:03,Phoenix,1.41,0.09,1401,2.84
2024-09-15 11:32:03,New York,2.88,0.04,1095,1.78
2024-09-11 20:03:03,Los Angeles,3.54,0.05,2656,2.17
2024-09-12 14:39:03,Chicago,2.3,0.18,4804,2.4
2024-09-13 21:46:03,Houston,4.42,0.08,2276,3.44
2024-09-14 15:07:03,Phoenix,4.74,0.15,4487,3.9
2024-09-11 09:37:03,New York,4.62,0.19,3392,1.45
2024-09-12 15:51:03,Los Angeles,1.67,0.2,631,1.93
2024-09-11 14:48:03,Chicago,3.11,0.0,1589,1.51
2024-09-12 19:12:03,Houston,4.75,0.18,2687,1.42
2024-09-13 14:49:03,Phoenix,1.17,0.19,3715,4.62
2024-09-14 19:25:03,New York,2.84,0.03,3230,4.92
2024-09-13 03:12:03,Los Angeles,4.26,0.13,2211,3.71
2024-09-11 08:15:03,Chicago,2.63,0.1,2169,3.37
2024-09-15 20:30:03,Houston,1.99,0.03,2803,4.55
2024-09-15 20:38:03,Phoenix,3.33,0.2,1189,2.34
2024-09-11 20:59:03,New York,3.66,0.14,2407,1.78
2024-09-14 17:07:03,Los Angeles,2.48,0.1,4714,2.63
2024-09-13 04:15:03,Chicago,4.78,0.12,2603,3.34
2024-09-11 14:47:03,Houston,4.84,0.14,4452,1.23
2024-09-16 05:42:03,Phoenix,4.0,0.2,3467,4.3
2024-09-16 05:41:03,New York,4.87,0.15,629,2.81
2024-09-13 13:27:03,Los Angeles,1.87,0.15,2739,1.11
2024-09-13 18:54:03,Chicago,1.07,0.12,2953,4.26
2024-09-14 19:54:03,Houston,2.22,0.06,3074,4.26
2024-09-14 14:48:03,Phoenix,2.96,0.09,3622,1.51
2024-09-11 22:16:03,New York,1.47,0.07,4892,3.47
2024-09-11 21:11:03,Los Angeles,3.99,0.07,3792,4.53
2024-09-14 14:02:03,Chicago,1.9,0.08,3864,1.37
2024-09-14 05:00:03,Houston,2.57,0.19,753,4.16
2024-09-11 18:19:03,Phoenix,1.34,0.18,4678,1.71
2024-09-14 16:42:03,New York,2.66,0.02,4103,4.76
2024-09-11 12:15:03,Los Angeles,1.56,0.19,1231,2.08
2024-09-11 15:28:03,Chicago,3.86,0.01,1268,1.29
2024-09-12 00:55:03,Houston,4.94,0.05,4857,3.7
2024-09-15 16:44:03,Phoenix,1.46,0.02,937,4.25
2024-09-16 04:17:03,New York,3.44,0.18,2213,4.53
2024-09-14 15:05:03,Los Angeles,1.0,0.07,803,2.58
2024-09-13 05:01:03,Chicago,3.41,0.15,4454,3.98
2024-09-12 18:18:03,Houston,4.69,0.11,3668,4.31
2024-09-12 04:27:03,Phoenix,1.67,0.16,1507,1.06
2024-09-12 17:59:03,New York,4.19,0.16,2773,2.33
2024-09-11 10:16:03,Los Angeles,3.06,0.17,4820,2.02
2024-09-13 13:43:03,Chicago,2.26,0.13,4478,2.51
2024-09-12 02:40:03,Houston,1.78,0.18,4002,1.34
2024-09-12 03:16:03,Phoenix,4.65,0.09,1861,1.98
2024-09-13 15:22:03,New York,3.78,0.03,4049,4.67
2024-09-15 09:31:03,Los Angeles,3.86,0.03,3176,3.77
2024-09-12 17:07:03,Chicago,1.23,0.02,4481,3.88
2024-09-15 19:18:03,Houston,2.97,0.06,2387,2.72
2024-09-15 18:38:03,Phoenix,4.4,0.13,2874,3.14
2024-09-15 11:46:03,New York,2.89,0.17,2369,1.29
2024-09-12 10:37:03,Los Angeles,3.96,0.15,2021,1.18
2024-09-15 14:59:03,Chicago,2.88,0.18,1253,2.15
2024-09-11 23:51:03,Houston,2.88,0.14,4228,2.71
2024-09-13 04:42:03,Phoenix,3.97,0.15,4108,2.11
2024-09-14 20:07:03,New York,3.49,0.16,3591,3.44
2024-09-13 06:10:03,Los Angeles,2.27,0.11,1883,2.87
2024-09-14 17:38:03,Chicago,1.72,0.1,1027,3.91
2024-09-11 16:27:03,Houston,1.41,0.14,4266,2.35
2024-09-11 16:51:03,Phoenix,1.24,0.02,2788,4.99
2024-09-14 18:58:03,New York,3.2,0.06,2086,4.69
2024-09-11 10:00:03,Los Angeles,3.19,0.15,4514,1.08
2024-09-15 05:59:03,Chicago,4.07,0.1,3840,2.43
2024-09-12 06:48:03,Houston,1.33,0.03,1004,4.35
2024-09-14 19:41:03,Phoenix,3.25,0.05,2828,4.67
2024-09-13 01:09:03,New York,3.09,0.08,786,2.3
2024-09-14 22:25:03,Los Angeles,2.11,0.06,2085,4.99
2024-09-14 14:04:03,Chicago,2.07,0.06,3654,1.33
2024-09-11 11:50:03,Houston,4.42,0.08,1975,1.58
2024-09-13 17:46:03,Phoenix,1.21,0.05,3571,2.47
2024-09-13 11:16:03,New York,2.53,0.04,4423,4.11
2024-09-13 23:38:03,Los Angeles,3.16,0.1,3311,3.49
2024-09-15 07:03:03,Chicago,1.38,0.11,2387,3.15
2024-09-15 12:20:03,Houston,2.07,0.13,1876,1.98
2024-09-13 22:46:03,Phoenix,4.48,0.1,1632,2.54
2024-09-11 07:09:03,New York,4.08,0.07,2025,1.5
2024-09-15 02:58:03,Los Angeles,3.86,0.07,1964,2.87
2024-09-15 02:09:03,Chicago,1.04,0.01,3507,2.38
2024-09-12 03:36:03,Houston,4.72,0.01,4818,1.21
2024-09-13 12:11:03,Phoenix,3.12,0.16,1005,4.94
2024-09-13 23:23:03,New York,1.6,0.0,3123,3.46
2024-09-15 04:33:03,Los Angeles,1.61,0.04,878,4.75
2024-09-13 23:07:03,Chicago,3.51,0.05,722,1.78
2024-09-14 06:20:03,Houston,2.13,0.19,3843,1.06
2024-09-12 16:02:03,Phoenix,3.02,0.14,555,2.21
2024-09-14 07:21:03,New York,1.66,0.13,3031,4.56
2024-09-15 03:22:03,Los Angeles,1.98,0.09,4944,2.64
2024-09-12 05:50:03,Chicago,4.92,0.17,2155,1.9
2024-09-11 06:56:03,Houston,4.09,0.14,3370,1.99
2024-09-14 08:34:03,Phoenix,3.31,0.14,4734,1.12
2024-09-13 10:29:03,New York,3.87,0.19,4540,2.45
2024-09-11 08:49:03,Los Angeles,2.69,0.15,4722,3.07
2024-09-13 23:32:03,Chicago,4.96,0.1,2412,3.17
2024-09-11 16:25:03,Houston,4.07,0.09,593,4.09
2024-09-11 08:10:03,Phoenix,3.26,0.02,3231,4.21
2024-09-13 21:53:03,New York,3.93,0.08,585,2.13
2024-09-14 10:07:03,Los Angeles,3.87,0.02,3952,2.42
2024-09-12 18:07:03,Chicago,1.15,0.04,3439,3.77
2024-09-16 01:20:03,Houston,4.83,0.09,917,3.3
2024-09-12 19:34:03,Phoenix,3.52,0.17,1659,4.99
2024-09-13 15:45:03,New York,1.54,0.09,2386,4.49
2024-09-15 22:19:03,Los Angeles,3.06,0.09,1490,1.54
2024-09-12 22:33:03,Chicago,3.02,0.19,2144,1.09
2024-09-11 23:11:03,Houston,4.8,0.01,593,4.69
2024-09-16 03:37:03,Phoenix,2.82,0.06,3282,1.7
2024-09-13 15:14:03,New York,2.73,0.05,4574,1.3
2024-09-11 10:55:03,Los Angeles,2.64,0.15,4704,1.21
2024-09-12 14:46:03,Chicago,3.01,0.09,4822,2.89
2024-09-15 13:14:03,Houston,4.12,0.18,2011,1.33
2024-09-13 00:08:03,Phoenix,1.49,0.13,951,1.38
2024-09-15 09:03:03,New York,3.5,0.05,2188,4.95
2024-09-13 22:12:03,Los Angeles,2.65,0.08,1587,3.34
2024-09-13 12:39:03,Chicago,3.68,0.17,1913,2.25
2024-09-12 13:29:03,Houston,2.4,0.14,3598,4.37
2024-09-12 21:07:03,Phoenix,1.09,0.08,1512,1.19
2024-09-12 21:09:03,New York,1.85,0.05,2130,4.39
2024-09-15 07:37:03,Los Angeles,4.06,0.14,1294,2.6
2024-09-13 22:39:03,Chicago,1.22,0.0,4642,2.65
2024-09-15 07:50:03,Houston,3.97,0.08,4672,2.12
2024-09-15 00:45:03,Phoenix,3.57,0.02,3971,1.04
2024-09-13 08:26:03,New York,2.54,0.07,4677,4.06
2024-09-15 15:57:03,Los Angeles,1.37,0.03,3212,1.36
2024-09-11 20:02:03,Chicago,1.02,0.03,2104,2.94
2024-09-14 13:43:03,Houston,3.53,0.06,1927,3.09
2024-09-12 06:03:03,Phoenix,4.07,0.04,1570,1.13
2024-09-11 09:15:03,New York,4.4,0.05,3187,3.13
2024-09-12 17:57:03,Los Angeles,1.87,0.0,1949,2.64
2024-09-13 12:12:03,Chicago,2.29,0.07,2086,3.5
2024-09-15 10:35:03,Houston,2.81,0.15,3490,4.33
2024-09-15 10:59:03,Phoenix,1.63,0.18,2685,2.39
2024-09-14 04:28:03,New York,4.01,0.14,580,1.49
2024-09-11 14:34:03,Los Angeles,3.93,0.14,2589,2.01
2024-09-15 02:21:03,Chicago,4.8,0.16,2948,2.17
2024-09-12 11:02:03,Houston,2.89,0.06,2586,4.69
2024-09-15 19:51:03,Phoenix,3.95,0.05,4035,3.18
2024-09-15 16:18:03,New York,1.02,0.12,3609,3.44
2024-09-12 08:01:03,Los Angeles,3.46,0.01,2041,1.35
2024-09-14 16:06:03,Chicago,1.25,0.16,2371,2.63
2024-09-13 08:51:03,Houston,2.31,0.12,3018,3.22
2024-09-12 02:18:03,Phoenix,1.33,0.05,1933,2.69
2024-09-15 14:46:03,New York,2.3,0.12,3688,4.14
2024-09-15 20:51:03,Los Angeles,3.7,0.13,3988,3.95
2024-09-15 04:08:03,Chicago,1.01,0.18,2118,3.01
2024-09-13 00:13:03,Houston,1.99,0.06,1241,2.31
2024-09-11 15:00:03,Phoenix,2.71,0.19,1140,2.8
2024-09-11 18:44:03,New York,2.42,0.15,4919,2.4
2024-09-11 15:49:03,Los Angeles,3.17,0.03,2775,2.35
2024-09-14 16:41:03,Chicago,4.18,0.15,3437,1.17
2024-09-12 18:18:03,Houston,3.21,0.07,1941,3.45
2024-09-14 07:00:03,Phoenix,1.82,0.07,2653,2.3
2024-09-14 09:16:03,New York,2.89,0.04,4482,3.21
2024-09-13 11:00:03,Los Angeles,2.28,0.01,2760,3.03
2024-09-11 23:35:03,Chicago,4.0,0.05,2197,1.88
2024-09-12 10:23:03,Houston,4.67,0.1,613,1.09
2024-09-16 03:53:03,Phoenix,2.23,0.02,4559,4.95
2024-09-11 12:26:03,New York,4.85,0.04,2725,2.68
2024-09-11 13:42:03,Los Angeles,4.21,0.0,3204,4.59
2024-09-11 10:56:03,Chicago,4.69,0.13,3760,2.55
2024-09-15 12:40:03,Houston,2.61,0.11,4826,3.99
2024-09-12 16:45:03,Phoenix,4.07,0.17,1102,1.26
2024-09-16 04:20:03,New York,4.83,0.1,1667,3.32
2024-09-12 19:23:03,Los Angeles,4.01,0.11,887,2.08
2024-09-15 23:16:03,Chicago,2.23,0.16,4715,1.62
2024-09-16 00:08:03,Houston,4.96,0.17,505,3.84
2024-09-11 10:22:03,Phoenix,1.99,0.05,1487,1.44
2024-09-13 22:17:03,New York,2.36,0.18,4984,1.28
2024-09-15 07:57:03,Los Angeles,2.14,0.08,4401,4.23
2024-09-12 09:38:03,Chicago,1.72,0.13,4491,4.49
2024-09-11 11:13:03,Houston,4.14,0.11,4302,4.2
2024-09-12 06:14:03,Phoenix,4.41,0.05,1896,1.06
2024-09-14 03:33:03,New York,2.13,0.12,4044,1.27
2024-09-15 21:58:03,Los Angeles,4.1,0.13,980,3.26
2024-09-11 19:00:03,Chicago,3.52,0.19,3145,3.31
2024-09-12 23:51:03,Houston,2.89,0.17,3174,2.03
2024-09-11 17:04:03,Phoenix,1.2,0.04,3011,2.96
2024-09-11 20:37:03,New York,4.66,0.12,854,2.46
2024-09-11 18:14:03,Los Angeles,2.79,0.09,2436,2.98
2024-09-11 07:10:03,Chicago,1.69,0.08,4888,1.36
2024-09-14 18:18:03,Houston,1.81,0.14,1685,2.47
2024-09-14 03:06:03,Phoenix,1.88,0.15,4767,3.88
2024-09-11 12:19:03,New York,3.56,0.15,4324,3.26
2024-09-15 18:09:03,Los Angeles,3.85,0.12,1252,2.07
2024-09-11 20:41:03,Chicago,4.62,0.07,1856,1.1
2024-09-13 19:13:03,Houston,1.16,0.06,4425,1.47
2024-09-11 11:28:03,Phoenix,3.16,0.04,4350,1.02
2024-09-11 08:02:03,New York,1.01,0.02,4313,4.88
2024-09-11 07:16:03,Los Angeles,2.42,0.06,578,1.14
2024-09-15 22:45:03,Chicago,4.35,0.12,3145,1.38
2024-09-11 09:06:03,Houston,3.24,0.02,2577,1.37
2024-09-12 15:23:03,Phoenix,3.33,0.11,3610,3.64
2024-09-15 06:20:03,New York,1.15,0.02,3026,2.03
2024-09-15 00:46:03,Los Angeles,4.27,0.2,1507,1.38
2024-09-11 14:22:03,Chicago,2.51,0.18,2853,3.39
2024-09-15 11:13:03,Houston,2.86,0.14,4518,4.52
2024-09-12 07:08:03,Phoenix,3.78,0.1,713,2.53
2024-09-11 07:59:03,New York,3.66,0.14,1976,4.13
2024-09-14 07:10:03,Los Angeles,3.19,0.2,1248,4.37
2024-09-14 14:49:03,Chicago,1.61,0.08,1085,1.32
2024-09-14 10:36:03,Houston,3.06,0.07,608,1.08
2024-09-13 21:15:03,Phoenix,4.27,0.14,3908,1.7
2024-09-11 19:19:03,New York,3.1,0.17,3642,3.22
2024-09-11 14:58:03,Los Angeles,1.55,0.03,4526,4.57
2024-09-13 23:16:03,Chicago,1.93,0.08,1572,1.27
2024-09-12 01:58:03,Houston,1.31,0.15,3092,2.12
2024-09-14 12:25:03,Phoenix,2.65,0.03,4409,2.22
2024-09-14 11:24:03,New York,1.72,0.01,4848,1.33
2024-09-13 00:33:03,Los Angeles,1.7,0.12,1673,2.52
2024-09-11 08:32:03,Chicago,3.04,0.1,4870,1.34
2024-09-12 02:29:03,Houston,4.63,0.07,2475,1.53
2024-09-12 17:53:03,Phoenix,2.09,0.12,2412,3.04
2024-09-12 10:11:03,New York,2.27,0.19,3829,1.18
2024-09-15 01:11:03,Los Angeles,1.75,0.07,3373,2.83
2024-09-14 09:55:03,Chicago,1.83,0.1,4698,4.59
2024-09-16 03:41:03,Houston,2.76,0.16,724,2.74
2024-09-13 20:28:03,Phoenix,2.78,0.08,1611,4.95
2024-09-14 21:11:03,New York,4.73,0.12,543,2.99
2024-09-12 20:50:03,Los Angeles,4.12,0.15,4404,1.03
2024-09-13 10:40:03,Chicago,1.88,0.19,1029,1.08
2024-09-15 06:23:03,Houston,1.82,0.13,535,3.94
2024-09-15 13:52:03,Phoenix,3.62,0.05,2228,2.63
2024-09-12 08:49:03,New York,1.52,0.06,1429,3.27
2024-09-14 04:42:03,Los Angeles,2.66,0.05,915,4.68
2024-09-15 03:02:03,Chicago,1.07,0.13,2747,1.21
2024-09-14 08:11:03,Houston,1.12,0.15,3996,3.24
2024-09-12 16:51:03,Phoenix,4.33,0.06,1509,3.36
2024-09-15 14:52:03,New York,1.83,0.13,4693,4.93
2024-09-12 22:28:03,Los Angeles,3.91,0.17,2641,1.93
2024-09-14 14:53:03,Chicago,3.92,0.05,793,2.05
2024-09-15 17:57:03,Houston,1.51,0.1,3031,4.36
2024-09-15 05:38:03,Phoenix,4.19,0.18,1458,2.01
2024-09-15 16:54:03,New York,4.18,0.05,3017,2.71
2024-09-12 11:09:03,Los Angeles,1.87,0.19,1249,1.14
2024-09-11 16:43:03,Chicago,3.75,0.18,1235,4.55
2024-09-14 07:12:03,Houston,4.31,0.14,2909,1.82
2024-09-12 09:38:03,Phoenix,1.68,0.18,1890,3.25
2024-09-12 00:03:03,New York,3.73,0.02,2573,4.03
2024-09-12 16:33:03,Los Angeles,2.42,0.04,1645,2.61
2024-09-13 08:54:03,Chicago,1.32,0.01,3486,1.86
2024-09-15 08:24:03,Houston,1.35,0.1,3164,1.8
2024-09-14 23:59:03,Phoenix,3.74,0.1,4983,2.61
2024-09-15 19:44:03,New York,1.68,0.08,4062,2.28
2024-09-13 20:15:03,Los Angeles,4.27,0.07,1629,1.48
2024-09-14 07:51:03,Chicago,4.97,0.12,1248,3.45
2024-09-13 01:11:03,Houston,3.91,0.06,2230,4.03
2024-09-12 07:27:03,Phoenix,2.15,0.11,1395,3.31
2024-09-11 23:29:03,New York,3.59,0.07,1052,4.67
2024-09-12 04:15:03,Los Angeles,3.15,0.13,836,3.66
2024-09-13 23:16:03,Chicago,4.97,0.15,4382,3.89
2024-09-14 01:14:03,Houston,1.2,0.01,2921,3.84
2024-09-11 11:37:03,Phoenix,1.54,0.2,1326,2.76
2024-09-12 14:20:03,New York,3.97,0.17,661,3.13
2024-09-11 21:36:03,Los Angeles,3.89,0.16,2542,3.88
2024-09-12 18:43:03,Chicago,4.07,0.16,1421,3.94
2024-09-15 19:23:03,Houston,1.48,0.17,4655,3.94
2024-09-13 22:24:03,Phoenix,4.34,0.19,1481,1.93
2024-09-14 00:56:03,New York,1.55,0.11,3152,4.65
2024-09-14 10:07:03,Los Angeles,3.76,0.06,2342,2.09
2024-09-14 11:46:03,Chicago,1.84,0.07,508,2.56
2024-09-14 11:40:03,Houston,3.2,0.06,3498,2.42
2024-09-12 19:33:03,Phoenix,2.99,0.02,2160,1.39
2024-09-12 01:38:03,New York,4.91,0.01,1360,1.13
2024-09-12 06:01:03,Los Angeles,4.01,0.09,515,1.47
2024-09-11 11:29:03,Chicago,1.81,0.02,3300,2.76
2024-09-11 11:48:03,Houston,2.14,0.17,1208,2.43
2024-09-13 02:04:03,Phoenix,2.98,0.19,1715,1.08
2024-09-14 07:54:03,New York,4.81,0.05,2222,2.09
2024-09-14 09:38:03,Los Angeles,3.26,0.08,707,3.61
2024-09-13 06:49:03,Chicago,3.96,0.07,3351,1.81
2024-09-11 06:51:03,Houston,4.42,0.18,1050,3.51
2024-09-13 02:24:03,Phoenix,4.99,0.06,3187,1.02
2024-09-13 07:22:03,New York,3.13,0.12,1571,2.89
2024-09-11 07:56:03,Los Angeles,1.6,0.11,3048,2.47
2024-09-12 01:58:03,Chicago,1.69,0.15,682,2.82
2024-09-13 15:00:03,Houston,2.04,0.17,3039,1.08
2024-09-12 05:21:03,Phoenix,3.05,0.04,2925,2.36
